startTimestamp,endTimestamp,location
"2019-04-23 17:35:40","2019-04-23 17:36:56",1300
"2019-04-23 17:35:41","2019-04-23 17:35:42",4059
"2019-04-23 17:35:42","2019-04-23 17:36:01",4059
"2019-04-23 17:35:46","2019-04-23 17:36:50",1412
"2019-04-23 17:35:47","2019-04-23 17:36:01",3209
"2019-04-23 17:35:53","2019-04-23 17:35:59",2084
"2019-04-23 17:35:55","2019-04-23 17:38:59",1431
"2019-04-23 17:35:59","2019-04-23 17:45:51",6011
"2019-04-23 17:36:00","2019-04-23 17:46:00",1433
"2019-04-23 17:36:01","2019-04-23 17:46:01",3059
"2019-04-23 17:36:04","2019-04-23 17:39:11",6011
"2019-04-23 17:36:06","2019-04-23 17:46:06",1433
"2019-04-23 17:36:10","2019-04-23 17:46:10",1433
"2019-04-23 17:36:11","2019-04-23 17:46:11",1300
"2019-04-23 17:36:16","2019-04-23 17:37:15",1429
"2019-04-23 17:36:27","2019-04-23 17:42:20",4019
"2019-04-23 17:36:28","2019-04-23 17:42:10",2202
"2019-04-23 17:36:29","2019-04-23 17:39:05",1422
"2019-04-23 17:36:31","2019-04-23 17:40:56",6011
"2019-04-23 17:36:35","2019-04-23 17:37:10",2051
"2019-04-23 17:36:40","2019-04-23 17:46:40",2204
"2019-04-23 17:36:43","2019-04-23 17:46:43",3051
"2019-04-23 17:36:44","2019-04-23 17:39:48",1100
"2019-04-23 17:36:45","2019-04-23 17:36:50",2051
"2019-04-23 17:36:47","2019-04-23 17:36:48",1429
"2019-04-23 17:36:48","2019-04-23 17:44:04",1429
"2019-04-23 17:36:50","2019-04-23 17:37:07",1412
"2019-04-23 17:36:54","2019-04-23 17:42:09",1412
"2019-04-23 17:36:56","2019-04-23 17:37:13",1429
"2019-04-23 17:36:59","2019-04-23 17:40:43",1412
"2019-04-23 17:37:06","2019-04-23 17:46:14",4019
"2019-04-23 17:37:07","2019-04-23 17:37:31",1412
"2019-04-23 17:37:08","2019-04-23 17:47:08",1412
"2019-04-23 17:37:09","2019-04-23 17:37:13",3209
"2019-04-23 17:37:10","2019-04-23 17:47:10",1300
"2019-04-23 17:37:12","2019-04-23 17:47:12",2202
"2019-04-23 17:37:13","2019-04-23 17:45:44",1429
"2019-04-23 17:37:15","2019-04-23 17:38:17",1300
"2019-04-23 17:37:20","2019-04-23 17:38:33",3209
"2019-04-23 17:37:24","2019-04-23 17:45:30",1100
"2019-04-23 17:37:26","2019-04-23 17:38:33",2084
"2019-04-23 17:37:28","2019-04-23 17:37:56",1429
"2019-04-23 17:37:29","2019-04-23 17:37:31",4059
"2019-04-23 17:37:30","2019-04-23 17:47:30",1300
"2019-04-23 17:37:31","2019-04-23 17:42:47",1412
"2019-04-23 17:37:34","2019-04-23 17:47:34",1431
"2019-04-23 17:37:40","2019-04-23 17:38:42",2204
"2019-04-23 17:37:41","2019-04-23 17:42:10",5204
"2019-04-23 17:37:42","2019-04-23 17:47:42",3019
"2019-04-23 17:37:46","2019-04-23 17:39:41",2224
"2019-04-23 17:37:49","2019-04-23 17:47:49",1429
"2019-04-23 17:37:53","2019-04-23 17:47:53",1433
"2019-04-23 17:37:56","2019-04-23 17:47:56",1429
"2019-04-23 17:37:59","2019-04-23 17:47:59",4059
"2019-04-23 17:38:02","2019-04-23 17:39:06",6049
"2019-04-23 17:38:06","2019-04-23 17:48:06",1100
"2019-04-23 17:38:17","2019-04-23 17:39:19",1300
"2019-04-23 17:38:20","2019-04-23 17:48:20",1433
"2019-04-23 17:38:22","2019-04-23 17:39:08",2204
"2019-04-23 17:38:33","2019-04-23 17:48:33",1412
"2019-04-23 17:38:38","2019-04-23 17:39:19",3209
"2019-04-23 17:38:39","2019-04-23 17:48:39",1100
"2019-04-23 17:38:41","2019-04-23 17:42:20",2202
"2019-04-23 17:38:42","2019-04-23 17:39:42",1429
"2019-04-23 17:38:43","2019-04-23 17:40:11",3209
"2019-04-23 17:38:48","2019-04-23 17:48:48",1412
"2019-04-23 17:38:52","2019-04-23 17:39:54",5026
"2019-04-23 17:38:57","2019-04-23 17:48:57",2202
"2019-04-23 17:38:59","2019-04-23 17:41:57",1431
"2019-04-23 17:39:00","2019-04-23 17:40:01",1412
"2019-04-23 17:39:02","2019-04-23 17:49:02",1100
"2019-04-23 17:39:05","2019-04-23 17:41:54",1412
"2019-04-23 17:39:06","2019-04-23 17:39:07",1422
"2019-04-23 17:39:07","2019-04-23 17:49:07",1422
"2019-04-23 17:39:08","2019-04-23 17:39:23",1100
"2019-04-23 17:39:09","2019-04-23 17:40:11",1100
"2019-04-23 17:39:11","2019-04-23 17:44:27",6011
"2019-04-23 17:39:13","2019-04-23 17:49:13",1429
"2019-04-23 17:39:14","2019-04-23 17:48:02",4059
"2019-04-23 17:39:16","2019-04-23 17:49:16",1429
"2019-04-23 17:39:19","2019-04-23 17:49:19",1300
"2019-04-23 17:39:21","2019-04-23 17:40:15",4059
"2019-04-23 17:39:23","2019-04-23 17:49:23",1412
"2019-04-23 17:39:25","2019-04-23 17:39:32",6011
"2019-04-23 17:39:26","2019-04-23 17:49:26",1412
"2019-04-23 17:39:27","2019-04-23 17:40:31",6082
"2019-04-23 17:39:28","2019-04-23 17:40:31",1100
"2019-04-23 17:39:32","2019-04-23 17:49:32",6011
"2019-04-23 17:39:35","2019-04-23 17:40:01",1412
"2019-04-23 17:39:37","2019-04-23 17:39:51",6011
"2019-04-23 17:39:39","2019-04-23 17:49:39",1427
"2019-04-23 17:39:41","2019-04-23 17:49:41",2224
"2019-04-23 17:39:42","2019-04-23 17:39:45",1429
"2019-04-23 17:39:45","2019-04-23 17:46:17",1100
"2019-04-23 17:39:47","2019-04-23 17:40:33",4059
"2019-04-23 17:39:48","2019-04-23 17:49:48",1100
"2019-04-23 17:39:49","2019-04-23 17:49:49",1433
"2019-04-23 17:39:50","2019-04-23 17:49:50",4059
"2019-04-23 17:39:51","2019-04-23 17:40:18",6011
"2019-04-23 17:39:52","2019-04-23 17:49:52",1412
"2019-04-23 17:39:54","2019-04-23 17:49:54",1412
"2019-04-23 17:40:00","2019-04-23 17:41:04",6011
"2019-04-23 17:40:01","2019-04-23 17:50:01",1429
"2019-04-23 17:40:02","2019-04-23 17:50:02",3019
"2019-04-23 17:40:03","2019-04-23 17:40:12",1422
"2019-04-23 17:40:05","2019-04-23 17:44:32",2084
"2019-04-23 17:40:08","2019-04-23 17:50:08",2051
"2019-04-23 17:40:10","2019-04-23 17:41:10",1100
"2019-04-23 17:40:11","2019-04-23 17:40:14",6049
"2019-04-23 17:40:12","2019-04-23 17:41:14",1412
"2019-04-23 17:40:13","2019-04-23 17:40:36",2084
"2019-04-23 17:40:14","2019-04-23 17:41:14",6049
"2019-04-23 17:40:15","2019-04-23 17:50:15",4059
"2019-04-23 17:40:17","2019-04-23 17:50:17",1433
"2019-04-23 17:40:18","2019-04-23 17:48:57",1100
"2019-04-23 17:40:19","2019-04-23 17:50:19",6011
"2019-04-23 17:40:21","2019-04-23 17:45:15",3209
"2019-04-23 17:40:25","2019-04-23 17:41:29",2202
"2019-04-23 17:40:27","2019-04-23 17:50:27",1100
"2019-04-23 17:40:31","2019-04-23 17:43:33",1100
"2019-04-23 17:40:33","2019-04-23 17:41:15",4059
"2019-04-23 17:40:35","2019-04-23 17:42:42",6082
"2019-04-23 17:40:36","2019-04-23 17:43:53",2051
"2019-04-23 17:40:41","2019-04-23 17:50:41",1433
"2019-04-23 17:40:43","2019-04-23 17:45:04",1412
"2019-04-23 17:40:51","2019-04-23 17:50:51",3051
"2019-04-23 17:40:53","2019-04-23 17:41:54",1100
"2019-04-23 17:40:56","2019-04-23 17:50:56",2051
"2019-04-23 17:40:57","2019-04-23 17:50:57",2084
"2019-04-23 17:41:02","2019-04-23 17:42:57",5054
"2019-04-23 17:41:04","2019-04-23 17:42:10",5026
"2019-04-23 17:41:06","2019-04-23 17:51:06",1429
"2019-04-23 17:41:10","2019-04-23 17:42:58",1100
"2019-04-23 17:41:13","2019-04-23 17:41:20",1300
"2019-04-23 17:41:14","2019-04-23 17:41:15",1412
"2019-04-23 17:41:15","2019-04-23 17:43:20",1412
"2019-04-23 17:41:17","2019-04-23 17:47:07",2076
"2019-04-23 17:41:20","2019-04-23 17:41:39",1427
"2019-04-23 17:41:24","2019-04-23 17:41:46",1100
"2019-04-23 17:41:29","2019-04-23 17:51:29",1100
"2019-04-23 17:41:36","2019-04-23 17:51:36",2084
"2019-04-23 17:41:38","2019-04-23 17:41:53",5026
"2019-04-23 17:41:39","2019-04-23 17:51:39",1422
"2019-04-23 17:41:44","2019-04-23 17:43:09",3019
"2019-04-23 17:41:46","2019-04-23 17:50:10",1100
"2019-04-23 17:41:50","2019-04-23 17:44:12",2202
"2019-04-23 17:41:53","2019-04-23 17:42:52",5026
"2019-04-23 17:41:54","2019-04-23 17:51:54",1100
"2019-04-23 17:41:57","2019-04-23 17:43:57",1431
"2019-04-23 17:42:02","2019-04-23 17:50:01",3059
"2019-04-23 17:42:09","2019-04-23 17:52:09",3019
"2019-04-23 17:42:10","2019-04-23 17:47:14",4209
"2019-04-23 17:42:16","2019-04-23 17:50:19",1100
"2019-04-23 17:42:20","2019-04-23 17:49:01",1300
"2019-04-23 17:42:29","2019-04-23 17:52:29",2084
"2019-04-23 17:42:33","2019-04-23 17:43:15",6011
"2019-04-23 17:42:35","2019-04-23 17:52:35",1429
"2019-04-23 17:42:37","2019-04-23 17:42:40",2051
"2019-04-23 17:42:40","2019-04-23 17:42:46",1412
"2019-04-23 17:42:42","2019-04-23 17:52:42",1100
"2019-04-23 17:42:46","2019-04-23 17:43:01",2051
"2019-04-23 17:42:47","2019-04-23 17:52:47",2051
"2019-04-23 17:42:48","2019-04-23 17:52:48",4019
"2019-04-23 17:42:52","2019-04-23 17:43:53",5026
"2019-04-23 17:42:55","2019-04-23 17:52:55",1412
"2019-04-23 17:42:57","2019-04-23 17:43:48",5054
"2019-04-23 17:42:58","2019-04-23 17:45:23",1100
"2019-04-23 17:43:01","2019-04-23 17:43:09",1427
"2019-04-23 17:43:06","2019-04-23 17:53:06",2202
"2019-04-23 17:43:09","2019-04-23 17:43:33",1427
"2019-04-23 17:43:12","2019-04-23 17:53:12",1100
"2019-04-23 17:43:13","2019-04-23 17:53:13",4019
"2019-04-23 17:43:15","2019-04-23 17:44:12",5026
"2019-04-23 17:43:20","2019-04-23 17:53:20",1433
"2019-04-23 17:43:33","2019-04-23 17:53:33",4019
"2019-04-23 17:43:36","2019-04-23 17:53:36",1412
"2019-04-23 17:43:37","2019-04-23 17:44:25",4059
"2019-04-23 17:43:41","2019-04-23 17:43:57",1433
"2019-04-23 17:43:46","2019-04-23 17:53:46",1427
"2019-04-23 17:43:48","2019-04-23 17:48:01",5054
"2019-04-23 17:43:49","2019-04-23 17:53:11",3209
"2019-04-23 17:43:53","2019-04-23 17:53:53",5026
"2019-04-23 17:43:57","2019-04-23 17:46:58",1431
"2019-04-23 17:44:04","2019-04-23 17:54:04",1433
"2019-04-23 17:44:08","2019-04-23 17:54:08",4209
"2019-04-23 17:44:10","2019-04-23 17:54:00",1412
"2019-04-23 17:44:12","2019-04-23 17:54:12",1433
"2019-04-23 17:44:14","2019-04-23 17:45:01",1100
"2019-04-23 17:44:25","2019-04-23 17:47:27",4059
"2019-04-23 17:44:26","2019-04-23 17:44:47",4059
"2019-04-23 17:44:27","2019-04-23 17:49:49",6011
"2019-04-23 17:44:29","2019-04-23 17:44:30",1422
"2019-04-23 17:44:30","2019-04-23 17:45:30",2202
"2019-04-23 17:44:31","2019-04-23 17:54:02",2084
"2019-04-23 17:44:32","2019-04-23 17:44:38",2084
"2019-04-23 17:44:38","2019-04-23 17:47:02",1100
"2019-04-23 17:44:43","2019-04-23 17:54:43",1300
"2019-04-23 17:44:44","2019-04-23 17:54:44",4051
"2019-04-23 17:44:47","2019-04-23 17:44:59",4051
"2019-04-23 17:44:52","2019-04-23 17:47:18",1100
"2019-04-23 17:44:56","2019-04-23 17:45:12",2202
"2019-04-23 17:44:59","2019-04-23 17:51:39",4019
"2019-04-23 17:45:01","2019-04-23 17:53:11",1433
"2019-04-23 17:45:03","2019-04-23 17:55:03",1300
"2019-04-23 17:45:04","2019-04-23 17:46:21",1100
"2019-04-23 17:45:08","2019-04-23 17:45:34",2051
"2019-04-23 17:45:12","2019-04-23 17:55:12",1412
"2019-04-23 17:45:15","2019-04-23 17:47:20",3209
"2019-04-23 17:45:17","2019-04-23 17:55:17",1433
"2019-04-23 17:45:23","2019-04-23 17:51:38",1100
"2019-04-23 17:45:27","2019-04-23 17:46:28",5026
"2019-04-23 17:45:29","2019-04-23 17:55:29",1429
"2019-04-23 17:45:30","2019-04-23 17:53:40",1100
"2019-04-23 17:45:34","2019-04-23 17:50:51",1422
"2019-04-23 17:45:35","2019-04-23 17:45:55",3209
"2019-04-23 17:45:39","2019-04-23 17:46:40",1412
"2019-04-23 17:45:44","2019-04-23 17:55:44",1429
"2019-04-23 17:45:49","2019-04-23 17:46:32",2084
"2019-04-23 17:45:51","2019-04-23 17:54:55",6011
"2019-04-23 17:45:55","2019-04-23 17:46:23",3209
"2019-04-23 17:46:00","2019-04-23 17:49:09",2224
"2019-04-23 17:46:04","2019-04-23 17:53:23",2202
"2019-04-23 17:46:09","2019-04-23 17:48:30",2076
"2019-04-23 17:46:14","2019-04-23 17:47:55",4019
"2019-04-23 17:46:17","2019-04-23 17:48:16",1100
"2019-04-23 17:46:18","2019-04-23 17:46:40",6011
"2019-04-23 17:46:20","2019-04-23 17:56:20",3209
"2019-04-23 17:46:21","2019-04-23 17:56:21",2202
"2019-04-23 17:46:23","2019-04-23 17:52:16",3209
"2019-04-23 17:46:28","2019-04-23 17:47:39",5026
"2019-04-23 17:46:32","2019-04-23 17:48:12",2084
"2019-04-23 17:46:40","2019-04-23 17:47:38",6011
"2019-04-23 17:46:45","2019-04-23 17:56:45",1100
"2019-04-23 17:46:50","2019-04-23 17:56:50",4019
"2019-04-23 17:46:53","2019-04-23 17:56:53",1300
"2019-04-23 17:46:56","2019-04-23 17:46:59",2076
"2019-04-23 17:46:58","2019-04-23 17:53:13",1427
"2019-04-23 17:46:59","2019-04-23 17:52:11",1433
"2019-04-23 17:47:02","2019-04-23 17:57:02",1100
"2019-04-23 17:47:07","2019-04-23 17:52:19",1433
"2019-04-23 17:47:08","2019-04-23 17:53:02",2202
"2019-04-23 17:47:10","2019-04-23 17:57:10",1100
"2019-04-23 17:47:14","2019-04-23 17:48:15",4209
"2019-04-23 17:47:18","2019-04-23 17:55:16",1100
"2019-04-23 17:47:20","2019-04-23 17:48:20",6011
"2019-04-23 17:47:26","2019-04-23 17:48:26",2202
"2019-04-23 17:47:27","2019-04-23 17:51:57",1429
"2019-04-23 17:47:30","2019-04-23 17:57:30",1429
"2019-04-23 17:47:31","2019-04-23 17:48:33",1429
"2019-04-23 17:47:37","2019-04-23 17:57:37",4019
"2019-04-23 17:47:38","2019-04-23 17:50:35",1429
"2019-04-23 17:47:39","2019-04-23 17:51:58",5026
"2019-04-23 17:47:49","2019-04-23 17:57:49",1433
"2019-04-23 17:47:50","2019-04-23 17:47:51",2204
"2019-04-23 17:47:51","2019-04-23 17:57:51",1412
"2019-04-23 17:47:53","2019-04-23 17:48:03",4209
"2019-04-23 17:47:54","2019-04-23 17:49:01",1431
"2019-04-23 17:47:55","2019-04-23 17:57:55",2204
"2019-04-23 17:47:56","2019-04-23 17:57:56",4019
"2019-04-23 17:47:58","2019-04-23 17:48:01",6082
"2019-04-23 17:48:01","2019-04-23 17:49:02",6082
"2019-04-23 17:48:02","2019-04-23 17:58:02",4059
"2019-04-23 17:48:03","2019-04-23 17:51:03",4209
"2019-04-23 17:48:08","2019-04-23 17:58:08",1431
"2019-04-23 17:48:10","2019-04-23 17:58:10",1429
"2019-04-23 17:48:12","2019-04-23 17:58:12",2084
"2019-04-23 17:48:15","2019-04-23 17:57:44",4209
"2019-04-23 17:48:16","2019-04-23 17:48:18",2202
"2019-04-23 17:48:18","2019-04-23 17:48:25",2202
"2019-04-23 17:48:20","2019-04-23 17:58:20",6011
"2019-04-23 17:48:24","2019-04-23 17:50:38",1100
"2019-04-23 17:48:25","2019-04-23 17:48:26",2202
"2019-04-23 17:48:26","2019-04-23 17:51:09",2202
"2019-04-23 17:48:30","2019-04-23 17:50:55",2076
"2019-04-23 17:48:33","2019-04-23 17:58:18",1433
"2019-04-23 17:48:36","2019-04-23 17:50:33",1300
"2019-04-23 17:48:39","2019-04-23 17:53:59",2204
"2019-04-23 17:48:44","2019-04-23 17:48:57",1300
"2019-04-23 17:48:48","2019-04-23 17:52:37",1412
"2019-04-23 17:48:54","2019-04-23 17:50:11",1425
"2019-04-23 17:48:55","2019-04-23 17:50:22",3019
"2019-04-23 17:48:57","2019-04-23 17:55:52",1100
"2019-04-23 17:49:01","2019-04-23 17:50:06",1425
"2019-04-23 17:49:02","2019-04-23 17:50:06",6082
"2019-04-23 17:49:03","2019-04-23 17:55:10",3209
"2019-04-23 17:49:09","2019-04-23 17:49:58",1429
"2019-04-23 17:49:12","2019-04-23 17:50:12",1412
"2019-04-23 17:49:14","2019-04-23 17:59:14",1429
"2019-04-23 17:49:16","2019-04-23 17:59:16",1100
"2019-04-23 17:49:19","2019-04-23 17:49:28",5026
"2019-04-23 17:49:21","2019-04-23 17:52:30",2051
"2019-04-23 17:49:23","2019-04-23 17:59:23",5062
"2019-04-23 17:49:26","2019-04-23 17:50:54",5054
"2019-04-23 17:49:28","2019-04-23 17:54:45",6049
"2019-04-23 17:49:32","2019-04-23 17:49:43",2051
"2019-04-23 17:49:35","2019-04-23 17:59:35",1300
"2019-04-23 17:49:41","2019-04-23 17:59:41",2202
"2019-04-23 17:49:43","2019-04-23 17:50:11",1429
"2019-04-23 17:49:48","2019-04-23 17:50:55",6082
"2019-04-23 17:49:49","2019-04-23 17:53:50",3059
"2019-04-23 17:49:53","2019-04-23 17:53:46",5224
"2019-04-23 17:49:55","2019-04-23 17:52:37",6011
"2019-04-23 17:49:56","2019-04-23 17:50:51",1431
"2019-04-23 17:49:57","2019-04-23 17:50:10",3019
"2019-04-23 17:49:58","2019-04-23 17:55:11",2076
"2019-04-23 17:50:01","2019-04-23 17:58:01",3059
"2019-04-23 17:50:05","2019-04-23 18:00:05",2204
"2019-04-23 17:50:06","2019-04-23 17:50:18",1427
"2019-04-23 17:50:08","2019-04-23 18:00:08",1100
"2019-04-23 17:50:09","2019-04-23 17:51:09",6082
"2019-04-23 17:50:10","2019-04-23 17:50:12",3019
"2019-04-23 17:50:11","2019-04-23 17:50:12",1425
"2019-04-23 17:50:12","2019-04-23 17:50:13",1425
"2019-04-23 17:50:13","2019-04-23 18:00:13",1300
"2019-04-23 17:50:15","2019-04-23 17:58:36",4209
"2019-04-23 17:50:18","2019-04-23 18:00:18",1412
"2019-04-23 17:50:19","2019-04-23 18:00:19",1433
"2019-04-23 17:50:22","2019-04-23 18:00:22",1412
"2019-04-23 17:50:23","2019-04-23 17:50:24",3209
"2019-04-23 17:50:24","2019-04-23 18:00:24",1100
"2019-04-23 17:50:28","2019-04-23 18:00:28",2076
"2019-04-23 17:50:32","2019-04-23 17:55:48",4059
"2019-04-23 17:50:33","2019-04-23 18:00:33",1300
"2019-04-23 17:50:35","2019-04-23 18:00:35",1429
"2019-04-23 17:50:38","2019-04-23 18:00:38",2204
"2019-04-23 17:50:47","2019-04-23 17:51:26",1433
"2019-04-23 17:50:51","2019-04-23 17:51:58",1431
"2019-04-23 17:50:54","2019-04-23 18:00:54",1429
"2019-04-23 17:50:55","2019-04-23 17:53:12",1427
"2019-04-23 17:51:01","2019-04-23 18:01:01",2204
"2019-04-23 17:51:03","2019-04-23 18:01:03",1100
"2019-04-23 17:51:06","2019-04-23 17:54:54",4209
"2019-04-23 17:51:08","2019-04-23 18:01:08",2051
"2019-04-23 17:51:09","2019-04-23 17:52:14",6082
"2019-04-23 17:51:13","2019-04-23 18:01:13",1100
"2019-04-23 17:51:18","2019-04-23 17:51:41",2051
"2019-04-23 17:51:19","2019-04-23 17:52:16",1429
"2019-04-23 17:51:20","2019-04-23 17:53:13",5054
"2019-04-23 17:51:22","2019-04-23 17:58:04",6082
"2019-04-23 17:51:24","2019-04-23 17:52:37",2076
"2019-04-23 17:51:26","2019-04-23 18:01:26",1433
"2019-04-23 17:51:35","2019-04-23 18:01:33",6011
"2019-04-23 17:51:36","2019-04-23 17:53:34",4059
"2019-04-23 17:51:38","2019-04-23 17:52:44",1100
"2019-04-23 17:51:39","2019-04-23 18:01:39",1300
"2019-04-23 17:51:41","2019-04-23 18:01:41",2084
"2019-04-23 17:51:42","2019-04-23 18:01:42",2202
"2019-04-23 17:51:47","2019-04-23 18:01:47",1100
"2019-04-23 17:51:50","2019-04-23 17:53:27",1425
"2019-04-23 17:51:56","2019-04-23 17:54:19",2076
"2019-04-23 17:51:57","2019-04-23 17:52:04",1412
"2019-04-23 17:51:58","2019-04-23 18:01:58",1429
"2019-04-23 17:51:59","2019-04-23 18:00:01",1431
"2019-04-23 17:52:04","2019-04-23 18:02:04",1300
"2019-04-23 17:52:11","2019-04-23 18:02:11",2204
"2019-04-23 17:52:14","2019-04-23 18:02:14",1100
"2019-04-23 17:52:16","2019-04-23 17:52:20",2051
"2019-04-23 17:52:19","2019-04-23 18:02:19",1429
"2019-04-23 17:52:20","2019-04-23 17:53:24",1429
"2019-04-23 17:52:22","2019-04-23 18:02:22",1427
"2019-04-23 17:52:28","2019-04-23 17:52:51",2202
"2019-04-23 17:52:30","2019-04-23 17:57:07",2051
"2019-04-23 17:52:36","2019-04-23 17:55:00",4019
"2019-04-23 17:52:37","2019-04-23 18:02:37",1412
"2019-04-23 17:52:44","2019-04-23 17:55:48",1100
"2019-04-23 17:52:49","2019-04-23 18:02:49",1412
"2019-04-23 17:52:51","2019-04-23 17:53:39",2202
"2019-04-23 17:52:53","2019-04-23 18:02:46",3209
"2019-04-23 17:52:57","2019-04-23 18:02:57",1429
"2019-04-23 17:53:00","2019-04-23 17:53:28",3019
"2019-04-23 17:53:02","2019-04-23 17:53:30",1422
"2019-04-23 17:53:09","2019-04-23 18:03:09",1412
"2019-04-23 17:53:11","2019-04-23 18:03:11",3209
"2019-04-23 17:53:12","2019-04-23 17:53:13",1427
"2019-04-23 17:53:13","2019-04-23 17:58:17",1427
"2019-04-23 17:53:17","2019-04-23 18:03:17",1300
"2019-04-23 17:53:23","2019-04-23 18:00:20",2051
"2019-04-23 17:53:24","2019-04-23 17:54:26",1429
"2019-04-23 17:53:26","2019-04-23 17:55:11",3019
"2019-04-23 17:53:27","2019-04-23 17:54:11",2204
"2019-04-23 17:53:28","2019-04-23 18:03:28",1100
"2019-04-23 17:53:30","2019-04-23 18:03:30",1100
"2019-04-23 17:53:32","2019-04-23 17:54:12",3209
"2019-04-23 17:53:34","2019-04-23 17:57:28",4059
"2019-04-23 17:53:35","2019-04-23 17:54:37",1300
"2019-04-23 17:53:37","2019-04-23 18:03:37",2204
"2019-04-23 17:53:39","2019-04-23 17:53:51",1412
"2019-04-23 17:53:40","2019-04-23 18:03:40",1100
"2019-04-23 17:53:41","2019-04-23 18:03:41",3209
"2019-04-23 17:53:44","2019-04-23 17:59:56",1433
"2019-04-23 17:53:46","2019-04-23 18:03:46",1100
"2019-04-23 17:53:49","2019-04-23 18:03:49",5026
"2019-04-23 17:53:50","2019-04-23 17:54:04",3059
"2019-04-23 17:53:51","2019-04-23 17:56:22",1100
"2019-04-23 17:53:58","2019-04-23 17:54:30",1412
"2019-04-23 17:53:59","2019-04-23 18:03:59",2204
"2019-04-23 17:54:00","2019-04-23 17:56:26",1412
"2019-04-23 17:54:02","2019-04-23 18:04:02",1433
"2019-04-23 17:54:04","2019-04-23 18:04:04",1100
"2019-04-23 17:54:05","2019-04-23 17:55:05",2202
"2019-04-23 17:54:06","2019-04-23 17:55:09",6049
"2019-04-23 17:54:08","2019-04-23 17:54:15",1429
"2019-04-23 17:54:11","2019-04-23 17:58:55",1100
"2019-04-23 17:54:12","2019-04-23 17:54:53",3209
"2019-04-23 17:54:13","2019-04-23 17:55:05",5054
"2019-04-23 17:54:15","2019-04-23 17:54:21",1429
"2019-04-23 17:54:17","2019-04-23 17:56:01",3209
"2019-04-23 17:54:19","2019-04-23 18:03:52",1433
"2019-04-23 17:54:21","2019-04-23 18:04:21",1429
"2019-04-23 17:54:23","2019-04-23 17:55:49",4019
"2019-04-23 17:54:25","2019-04-23 17:56:30",6082
"2019-04-23 17:54:26","2019-04-23 17:54:30",1429
"2019-04-23 17:54:30","2019-04-23 17:55:17",1427
"2019-04-23 17:54:37","2019-04-23 17:55:38",1429
"2019-04-23 17:54:41","2019-04-23 17:55:43",1412
"2019-04-23 17:54:45","2019-04-23 18:04:45",6049
"2019-04-23 17:54:46","2019-04-23 17:55:34",1429
"2019-04-23 17:54:47","2019-04-23 17:55:16",2051
"2019-04-23 17:54:48","2019-04-23 17:55:14",3209
"2019-04-23 17:54:49","2019-04-23 18:01:14",1412
"2019-04-23 17:54:51","2019-04-23 18:04:51",2051
"2019-04-23 17:54:53","2019-04-23 17:57:17",3209
"2019-04-23 17:54:54","2019-04-23 18:00:30",4209
"2019-04-23 17:54:55","2019-04-23 17:59:39",6011
"2019-04-23 17:54:56","2019-04-23 18:04:56",1429
"2019-04-23 17:55:00","2019-04-23 17:57:36",4019
"2019-04-23 17:55:02","2019-04-23 18:05:02",1100
"2019-04-23 17:55:04","2019-04-23 17:59:48",6011
"2019-04-23 17:55:05","2019-04-23 17:56:07",2204
"2019-04-23 17:55:09","2019-04-23 17:55:13",6049
"2019-04-23 17:55:10","2019-04-23 17:55:51",3209
"2019-04-23 17:55:11","2019-04-23 17:56:03",2076
"2019-04-23 17:55:12","2019-04-23 17:56:08",3019
"2019-04-23 17:55:13","2019-04-23 18:05:13",1100
"2019-04-23 17:55:14","2019-04-23 18:03:51",3019
"2019-04-23 17:55:16","2019-04-23 17:55:24",1100
"2019-04-23 17:55:17","2019-04-23 18:05:17",1100
"2019-04-23 17:55:24","2019-04-23 17:56:26",2204
"2019-04-23 17:55:29","2019-04-23 18:05:29",1429
"2019-04-23 17:55:31","2019-04-23 17:56:32",3019
"2019-04-23 17:55:32","2019-04-23 18:00:42",2076
"2019-04-23 17:55:34","2019-04-23 18:02:00",1300
"2019-04-23 17:55:38","2019-04-23 17:57:07",1429
"2019-04-23 17:55:39","2019-04-23 18:01:28",1100
"2019-04-23 17:55:41","2019-04-23 18:05:41",1412
"2019-04-23 17:55:43","2019-04-23 17:55:46",1412
"2019-04-23 17:55:46","2019-04-23 17:57:15",1412
"2019-04-23 17:55:48","2019-04-23 18:05:48",1100
"2019-04-23 17:55:49","2019-04-23 17:55:51",2202
"2019-04-23 17:55:51","2019-04-23 17:56:00",2202
"2019-04-23 17:55:52","2019-04-23 17:55:59",1429
"2019-04-23 17:55:57","2019-04-23 18:05:57",2204
"2019-04-23 17:55:59","2019-04-23 18:05:59",1429
